branch,skills,cgpa,projects,internships,communication,career
CSE,autocad solidworks design,7.99,1,2,10,Design Engineer
CSE,embedded c microcontrollers,8.15,5,0,7,Embedded Engineer
CSE,iot sensors arduino embedded,9.17,4,0,10,IoT Engineer
CSE,nodejs express mongodb api,7.64,1,0,8,Backend Developer
CSE,construction surveying site work,8.09,1,2,9,Site Engineer
CSE,python machine learning ai data analysis,7.82,2,1,6,Data Scientist
CSE,html css javascript react,7.92,3,2,8,Frontend Developer
CSE,aws docker kubernetes cloud,6.61,2,2,10,DevOps Engineer
CSE,django python sql backend,8.29,5,2,6,Backend Developer
CSE,robotics automation design,9.0,4,0,7,Design Engineer
CSE,robotics automation design,7.47,5,1,8,Design Engineer
CSE,django python sql backend,7.38,5,0,6,Backend Developer
CSE,robotics automation design,9.05,2,1,8,Design Engineer
CSE,signal processing electronics,7.83,3,2,7,Embedded Engineer
CSE,ai deep learning neural networks,9.05,2,1,7,AI Engineer
CSE,infrastructure design planning,8.84,4,1,7,Site Engineer
CSE,java spring boot microservices,7.68,5,2,8,Software Engineer
CSE,react node mongodb fullstack,7.09,1,2,6,Full Stack Developer
CSE,html css javascript react,8.03,5,2,9,Frontend Developer
CSE,cyber security linux networking,6.82,5,1,6,Security Analyst
CSE,react node mongodb fullstack,8.4,4,2,7,Full Stack Developer
CSE,signal processing electronics,8.53,1,1,6,Embedded Engineer
CSE,java spring boot microservices,9.16,2,0,10,Software Engineer
CSE,robotics automation design,7.75,5,0,8,Design Engineer
CSE,autocad solidworks design,7.44,3,0,10,Design Engineer
CSE,verilog vlsi design circuits,8.45,3,0,7,Hardware Engineer
CSE,embedded c microcontrollers,9.37,4,1,8,Embedded Engineer
CSE,java spring boot microservices,9.29,4,0,9,Software Engineer
CSE,construction surveying site work,9.15,5,1,8,Site Engineer
CSE,python machine learning ai data analysis,9.2,5,1,8,Data Scientist
CSE,geotechnical civil engineering,8.27,3,2,6,Civil Engineer
CSE,react node mongodb fullstack,9.03,4,2,10,Full Stack Developer
CSE,infrastructure design planning,6.9,3,0,6,Site Engineer
CSE,python flask apis backend,8.53,4,1,6,Backend Developer
CSE,django python sql backend,8.28,5,1,6,Backend Developer
CSE,mechanical cad cam,6.9,2,1,6,Mechanical Engineer
CSE,python machine learning ai data analysis,8.42,5,1,8,Data Scientist
CSE,iot sensors arduino embedded,7.91,3,0,8,IoT Engineer
CSE,aws docker kubernetes cloud,6.51,4,1,6,DevOps Engineer
CSE,autocad solidworks design,6.73,4,1,6,Design Engineer
CSE,python machine learning ai data analysis,7.66,4,0,9,Data Scientist
CSE,autocad solidworks design,8.6,2,2,6,Design Engineer
CSE,autocad solidworks design,8.75,5,0,6,Design Engineer
CSE,embedded c microcontrollers,7.72,5,0,7,Embedded Engineer
CSE,nodejs express mongodb api,7.51,5,2,7,Backend Developer
CSE,python machine learning ai data analysis,7.14,5,0,9,Data Scientist
CSE,autocad solidworks design,6.96,2,0,7,Design Engineer
CSE,react node mongodb fullstack,9.4,5,1,9,Full Stack Developer
CSE,nodejs express mongodb api,7.41,5,2,9,Backend Developer
CSE,mechanical cad cam,6.96,1,1,6,Mechanical Engineer
CSE,embedded c microcontrollers,9.04,4,0,10,Embedded Engineer
CSE,nodejs express mongodb api,6.86,3,0,10,Backend Developer
CSE,django python sql backend,8.59,2,0,10,Backend Developer
CSE,java spring boot microservices,8.54,2,2,7,Software Engineer
CSE,embedded c microcontrollers,8.36,1,0,7,Embedded Engineer
CSE,java spring boot microservices,8.62,4,2,6,Software Engineer
CSE,geotechnical civil engineering,6.65,5,2,7,Civil Engineer
CSE,verilog vlsi design circuits,8.33,5,1,6,Hardware Engineer
CSE,infrastructure design planning,7.84,2,0,7,Site Engineer
CSE,construction surveying site work,8.92,2,2,8,Site Engineer
CSE,ai deep learning neural networks,7.31,4,0,8,AI Engineer
CSE,flutter mobile apps firebase,7.89,5,1,9,Mobile App Developer
CSE,python flask apis backend,8.1,5,0,9,Backend Developer
CSE,django python sql backend,8.83,2,2,7,Backend Developer
CSE,java spring boot microservices,8.65,5,0,8,Software Engineer
CSE,signal processing electronics,9.36,1,1,6,Embedded Engineer
CSE,python machine learning ai data analysis,7.36,2,0,10,Data Scientist
CSE,embedded c microcontrollers,8.41,5,2,10,Embedded Engineer
CSE,construction surveying site work,8.75,4,1,6,Site Engineer
CSE,nodejs express mongodb api,9.08,1,1,10,Backend Developer
CSE,infrastructure design planning,7.36,5,0,7,Site Engineer
CSE,aws docker kubernetes cloud,8.87,1,2,10,DevOps Engineer
CSE,django python sql backend,7.16,5,2,9,Backend Developer
CSE,html css javascript react,8.1,2,0,7,Frontend Developer
CSE,flutter mobile apps firebase,7.12,5,0,10,Mobile App Developer
CSE,ai deep learning neural networks,8.26,3,1,10,AI Engineer
CSE,robotics automation design,9.14,4,2,6,Design Engineer
CSE,cyber security linux networking,6.67,4,0,8,Security Analyst
CSE,infrastructure design planning,6.62,2,0,6,Site Engineer
CSE,geotechnical civil engineering,9.13,4,2,10,Civil Engineer
CSE,python machine learning ai data analysis,8.95,2,0,9,Data Scientist
CSE,verilog vlsi design circuits,8.59,5,2,8,Hardware Engineer
CSE,flutter mobile apps firebase,7.9,4,0,9,Mobile App Developer
CSE,aws docker kubernetes cloud,8.11,3,0,6,DevOps Engineer
CSE,django python sql backend,7.32,1,2,9,Backend Developer
CSE,react node mongodb fullstack,6.93,2,2,7,Full Stack Developer
CSE,verilog vlsi design circuits,9.19,1,1,6,Hardware Engineer
CSE,flutter mobile apps firebase,8.28,5,2,9,Mobile App Developer
CSE,python machine learning ai data analysis,7.3,1,0,7,Data Scientist
CSE,verilog vlsi design circuits,7.2,4,1,10,Hardware Engineer
CSE,infrastructure design planning,7.89,2,0,9,Site Engineer
CSE,geotechnical civil engineering,7.98,2,0,7,Civil Engineer
CSE,thermal systems manufacturing,8.76,4,0,6,Mechanical Engineer
CSE,django python sql backend,7.39,4,1,6,Backend Developer
CSE,python machine learning ai data analysis,6.85,1,1,9,Data Scientist
CSE,construction surveying site work,6.91,3,0,10,Site Engineer
CSE,java spring boot microservices,6.7,5,2,10,Software Engineer
CSE,mechanical cad cam,8.69,3,2,9,Mechanical Engineer
CSE,signal processing electronics,6.79,1,0,10,Embedded Engineer
CSE,autocad solidworks design,8.6,1,0,10,Design Engineer
CSE,aws docker kubernetes cloud,7.1,1,0,9,DevOps Engineer
CSE,iot sensors arduino embedded,9.47,1,0,8,IoT Engineer
CSE,mechanical cad cam,7.52,5,1,10,Mechanical Engineer
CSE,nodejs express mongodb api,8.1,5,1,8,Backend Developer
CSE,iot sensors arduino embedded,9.06,1,1,9,IoT Engineer
CSE,python flask apis backend,8.72,4,2,10,Backend Developer
CSE,geotechnical civil engineering,9.38,3,2,8,Civil Engineer
CSE,geotechnical civil engineering,8.79,2,1,10,Civil Engineer
CSE,html css javascript react,7.55,4,0,8,Frontend Developer
CSE,html css javascript react,8.26,2,1,10,Frontend Developer
CSE,python flask apis backend,8.74,2,1,6,Backend Developer
CSE,verilog vlsi design circuits,7.59,5,1,10,Hardware Engineer
CSE,python machine learning ai data analysis,8.0,2,1,10,Data Scientist
CSE,structure planning autocad,9.45,4,1,8,Civil Engineer
CSE,geotechnical civil engineering,8.01,5,1,9,Civil Engineer
CSE,embedded c microcontrollers,9.13,1,0,6,Embedded Engineer
CSE,python flask apis backend,8.11,1,0,7,Backend Developer
CSE,nodejs express mongodb api,8.78,1,1,8,Backend Developer
CSE,construction surveying site work,7.47,5,0,6,Site Engineer
CSE,autocad solidworks design,9.14,4,1,9,Design Engineer
CSE,embedded c microcontrollers,6.86,5,2,8,Embedded Engineer
CSE,django python sql backend,6.83,3,0,9,Backend Developer
CSE,django python sql backend,6.95,5,2,7,Backend Developer
CSE,java spring boot microservices,7.93,5,2,10,Software Engineer
CSE,python flask apis backend,9.33,1,0,6,Backend Developer
CSE,mechanical cad cam,7.47,4,0,6,Mechanical Engineer
CSE,nodejs express mongodb api,7.66,2,0,7,Backend Developer
CSE,python flask apis backend,8.07,2,2,10,Backend Developer
CSE,robotics automation design,8.46,3,1,7,Design Engineer
CSE,flutter mobile apps firebase,7.57,2,1,10,Mobile App Developer
CSE,mechanical cad cam,8.07,5,2,10,Mechanical Engineer
CSE,python flask apis backend,9.03,2,1,9,Backend Developer
CSE,html css javascript react,6.56,1,2,8,Frontend Developer
CSE,autocad solidworks design,8.62,5,0,10,Design Engineer
CSE,nodejs express mongodb api,7.94,3,1,8,Backend Developer
CSE,html css javascript react,7.2,1,0,10,Frontend Developer
CSE,verilog vlsi design circuits,8.42,2,1,6,Hardware Engineer
CSE,verilog vlsi design circuits,8.6,2,0,9,Hardware Engineer
CSE,infrastructure design planning,6.69,1,0,6,Site Engineer
CSE,python machine learning ai data analysis,8.83,1,1,7,Data Scientist
CSE,autocad solidworks design,9.34,1,2,10,Design Engineer
CSE,signal processing electronics,8.51,4,2,10,Embedded Engineer
CSE,django python sql backend,7.12,3,2,9,Backend Developer
CSE,nodejs express mongodb api,7.33,1,1,8,Backend Developer
CSE,aws docker kubernetes cloud,9.14,3,2,6,DevOps Engineer
CSE,structure planning autocad,9.09,5,1,7,Civil Engineer
CSE,geotechnical civil engineering,8.7,5,1,7,Civil Engineer
CSE,robotics automation design,6.9,1,0,8,Design Engineer
CSE,flutter mobile apps firebase,8.47,5,1,8,Mobile App Developer
CSE,python machine learning ai data analysis,8.93,3,1,9,Data Scientist
CSE,iot sensors arduino embedded,6.65,1,1,8,IoT Engineer
CSE,iot sensors arduino embedded,8.21,5,2,8,IoT Engineer
CSE,mechanical cad cam,7.63,5,0,7,Mechanical Engineer
CSE,python machine learning ai data analysis,8.66,2,0,6,Data Scientist
CSE,python machine learning ai data analysis,6.57,1,1,7,Data Scientist
CSE,geotechnical civil engineering,9.19,3,2,10,Civil Engineer
CSE,react node mongodb fullstack,7.67,5,0,10,Full Stack Developer
CSE,ai deep learning neural networks,7.9,2,0,7,AI Engineer
CSE,structure planning autocad,7.74,1,2,9,Civil Engineer
CSE,autocad solidworks design,7.65,2,0,6,Design Engineer
CSE,mechanical cad cam,7.6,3,0,7,Mechanical Engineer
CSE,embedded c microcontrollers,6.53,4,1,9,Embedded Engineer
CSE,react node mongodb fullstack,9.02,1,2,7,Full Stack Developer
CSE,ai deep learning neural networks,9.31,5,0,7,AI Engineer
CSE,flutter mobile apps firebase,7.97,3,0,6,Mobile App Developer
CSE,mechanical cad cam,7.17,2,0,10,Mechanical Engineer
CSE,python flask apis backend,8.19,1,1,8,Backend Developer
CSE,verilog vlsi design circuits,7.9,4,1,10,Hardware Engineer
CSE,ai deep learning neural networks,8.66,2,1,10,AI Engineer
CSE,iot sensors arduino embedded,6.93,4,0,6,IoT Engineer
CSE,mechanical cad cam,6.64,1,1,7,Mechanical Engineer
CSE,java spring boot microservices,8.28,2,2,6,Software Engineer
CSE,structure planning autocad,9.35,2,2,8,Civil Engineer
CSE,java spring boot microservices,8.15,4,0,9,Software Engineer
CSE,react node mongodb fullstack,7.59,2,0,8,Full Stack Developer
CSE,java spring boot microservices,7.99,1,0,7,Software Engineer
CSE,react node mongodb fullstack,7.93,2,0,7,Full Stack Developer
CSE,aws docker kubernetes cloud,9.22,3,1,10,DevOps Engineer
CSE,django python sql backend,6.91,1,0,6,Backend Developer
CSE,ai deep learning neural networks,8.6,5,0,7,AI Engineer
CSE,java spring boot microservices,8.85,5,0,9,Software Engineer
CSE,signal processing electronics,8.28,1,1,7,Embedded Engineer
CSE,structure planning autocad,6.66,5,2,7,Civil Engineer
CSE,java spring boot microservices,7.75,3,2,10,Software Engineer
CSE,robotics automation design,6.66,4,1,6,Design Engineer
CSE,thermal systems manufacturing,8.91,5,0,10,Mechanical Engineer
CSE,java spring boot microservices,8.33,4,2,9,Software Engineer
CSE,ai deep learning neural networks,7.24,4,0,8,AI Engineer
CSE,java spring boot microservices,7.13,4,2,7,Software Engineer
CSE,cyber security linux networking,6.54,3,2,9,Security Analyst
CSE,signal processing electronics,8.22,5,2,9,Embedded Engineer
CSE,embedded c microcontrollers,7.65,4,2,8,Embedded Engineer
CSE,aws docker kubernetes cloud,6.57,4,2,9,DevOps Engineer
CSE,html css javascript react,7.61,5,0,9,Frontend Developer
CSE,django python sql backend,9.04,2,0,6,Backend Developer
CSE,construction surveying site work,8.5,4,0,7,Site Engineer
CSE,structure planning autocad,8.12,3,2,9,Civil Engineer
CSE,robotics automation design,6.6,3,2,7,Design Engineer
CSE,django python sql backend,7.08,3,1,6,Backend Developer
CSE,iot sensors arduino embedded,7.85,4,1,10,IoT Engineer
CSE,structure planning autocad,6.76,4,1,9,Civil Engineer
CSE,geotechnical civil engineering,8.78,4,2,9,Civil Engineer
CSE,mechanical cad cam,6.78,3,1,9,Mechanical Engineer
CSE,geotechnical civil engineering,9.01,4,2,10,Civil Engineer
CSE,structure planning autocad,8.02,3,2,6,Civil Engineer
CSE,thermal systems manufacturing,6.86,5,2,6,Mechanical Engineer
CSE,react node mongodb fullstack,7.12,5,1,6,Full Stack Developer
CSE,structure planning autocad,7.15,4,1,7,Civil Engineer
CSE,html css javascript react,8.17,1,0,10,Frontend Developer
CSE,construction surveying site work,9.49,2,1,9,Site Engineer
CSE,python flask apis backend,9.5,4,2,8,Backend Developer
CSE,mechanical cad cam,7.1,4,1,9,Mechanical Engineer
CSE,cyber security linux networking,7.78,4,2,9,Security Analyst
CSE,autocad solidworks design,6.66,3,1,8,Design Engineer
CSE,cyber security linux networking,6.75,5,0,9,Security Analyst
CSE,python flask apis backend,6.57,1,2,8,Backend Developer
CSE,signal processing electronics,9.07,4,0,7,Embedded Engineer
CSE,robotics automation design,9.45,3,2,9,Design Engineer
CSE,java spring boot microservices,9.13,2,1,8,Software Engineer
CSE,python machine learning ai data analysis,6.82,2,0,7,Data Scientist
CSE,nodejs express mongodb api,8.11,1,2,10,Backend Developer
CSE,html css javascript react,7.61,5,1,6,Frontend Developer
CSE,aws docker kubernetes cloud,8.18,1,0,8,DevOps Engineer
CSE,aws docker kubernetes cloud,7.41,4,0,6,DevOps Engineer
CSE,infrastructure design planning,6.5,1,2,6,Site Engineer
CSE,iot sensors arduino embedded,7.01,1,0,10,IoT Engineer
CSE,infrastructure design planning,9.2,2,0,9,Site Engineer
CSE,autocad solidworks design,9.06,2,1,9,Design Engineer
CSE,signal processing electronics,6.76,5,0,6,Embedded Engineer
CSE,react node mongodb fullstack,9.0,5,0,8,Full Stack Developer
CSE,aws docker kubernetes cloud,7.28,2,2,7,DevOps Engineer
CSE,aws docker kubernetes cloud,8.95,5,1,9,DevOps Engineer
CSE,autocad solidworks design,9.13,2,1,6,Design Engineer
CSE,mechanical cad cam,9.2,2,2,9,Mechanical Engineer
CSE,geotechnical civil engineering,6.97,2,1,8,Civil Engineer
CSE,python flask apis backend,6.77,4,1,10,Backend Developer
CSE,ai deep learning neural networks,8.22,4,2,6,AI Engineer
CSE,geotechnical civil engineering,7.73,1,0,8,Civil Engineer
CSE,structure planning autocad,7.89,3,2,8,Civil Engineer
CSE,flutter mobile apps firebase,6.66,5,2,6,Mobile App Developer
CSE,cyber security linux networking,6.95,5,1,8,Security Analyst
CSE,ai deep learning neural networks,9.27,2,1,9,AI Engineer
CSE,autocad solidworks design,7.24,1,1,6,Design Engineer
CSE,geotechnical civil engineering,9.36,5,1,6,Civil Engineer
CSE,mechanical cad cam,8.62,2,2,8,Mechanical Engineer
CSE,robotics automation design,7.1,1,0,10,Design Engineer
CSE,flutter mobile apps firebase,7.22,4,2,7,Mobile App Developer
CSE,autocad solidworks design,6.85,3,0,8,Design Engineer
CSE,structure planning autocad,8.59,3,0,7,Civil Engineer
CSE,react node mongodb fullstack,6.6,4,1,10,Full Stack Developer
CSE,flutter mobile apps firebase,8.42,4,1,8,Mobile App Developer
CSE,html css javascript react,9.0,3,0,7,Frontend Developer
CSE,ai deep learning neural networks,7.41,2,0,7,AI Engineer
CSE,autocad solidworks design,8.48,4,0,8,Design Engineer
CSE,verilog vlsi design circuits,6.62,5,0,8,Hardware Engineer
CSE,construction surveying site work,7.58,4,0,10,Site Engineer
CSE,robotics automation design,8.24,5,2,9,Design Engineer
CSE,thermal systems manufacturing,7.01,4,2,6,Mechanical Engineer
CSE,mechanical cad cam,8.78,1,0,9,Mechanical Engineer
CSE,mechanical cad cam,8.43,1,0,9,Mechanical Engineer
CSE,cyber security linux networking,9.19,5,2,9,Security Analyst
CSE,flutter mobile apps firebase,8.96,4,1,10,Mobile App Developer
CSE,cyber security linux networking,8.2,3,1,7,Security Analyst
CSE,infrastructure design planning,9.2,5,0,9,Site Engineer
CSE,python flask apis backend,6.74,1,0,6,Backend Developer
CSE,robotics automation design,8.88,5,1,8,Design Engineer
CSE,react node mongodb fullstack,9.31,3,1,8,Full Stack Developer
CSE,embedded c microcontrollers,9.1,3,1,7,Embedded Engineer
CSE,signal processing electronics,8.17,2,0,9,Embedded Engineer
CSE,django python sql backend,7.26,3,1,6,Backend Developer
CSE,ai deep learning neural networks,9.22,5,1,8,AI Engineer
CSE,nodejs express mongodb api,8.35,3,1,9,Backend Developer
CSE,aws docker kubernetes cloud,7.81,2,1,6,DevOps Engineer
CSE,flutter mobile apps firebase,6.69,5,2,6,Mobile App Developer
CSE,thermal systems manufacturing,7.36,3,2,8,Mechanical Engineer
CSE,infrastructure design planning,8.53,3,2,8,Site Engineer
CSE,autocad solidworks design,7.88,1,0,7,Design Engineer
CSE,ai deep learning neural networks,6.9,1,2,8,AI Engineer
CSE,structure planning autocad,7.74,1,1,9,Civil Engineer
CSE,infrastructure design planning,7.77,3,1,6,Site Engineer
CSE,geotechnical civil engineering,9.0,5,2,9,Civil Engineer
CSE,aws docker kubernetes cloud,7.68,2,1,6,DevOps Engineer
CSE,mechanical cad cam,9.45,2,0,9,Mechanical Engineer
CSE,cyber security linux networking,6.77,2,1,7,Security Analyst
CSE,java spring boot microservices,8.84,5,0,6,Software Engineer
CSE,mechanical cad cam,9.0,3,0,8,Mechanical Engineer
CSE,autocad solidworks design,6.52,1,0,9,Design Engineer
CSE,geotechnical civil engineering,6.77,2,2,9,Civil Engineer
CSE,robotics automation design,7.96,1,1,8,Design Engineer
CSE,construction surveying site work,7.91,1,0,7,Site Engineer
CSE,python flask apis backend,9.07,2,2,6,Backend Developer
CSE,nodejs express mongodb api,6.5,1,2,8,Backend Developer
CSE,java spring boot microservices,7.21,2,0,6,Software Engineer
CSE,embedded c microcontrollers,8.37,2,2,10,Embedded Engineer
CSE,embedded c microcontrollers,7.75,3,2,8,Embedded Engineer
CSE,aws docker kubernetes cloud,6.64,1,0,7,DevOps Engineer
CSE,robotics automation design,7.87,2,0,8,Design Engineer
CSE,embedded c microcontrollers,6.75,5,0,8,Embedded Engineer
CSE,python flask apis backend,8.25,3,1,6,Backend Developer
CSE,cyber security linux networking,7.2,4,2,6,Security Analyst
CSE,geotechnical civil engineering,9.37,3,0,7,Civil Engineer
CSE,ai deep learning neural networks,8.0,3,1,8,AI Engineer
CSE,thermal systems manufacturing,7.3,1,1,8,Mechanical Engineer
CSE,autocad solidworks design,8.45,1,2,9,Design Engineer
CSE,java spring boot microservices,7.88,4,0,6,Software Engineer
CSE,signal processing electronics,8.12,3,0,10,Embedded Engineer
CSE,autocad solidworks design,8.84,1,1,7,Design Engineer
CSE,cyber security linux networking,6.79,2,2,7,Security Analyst
CSE,infrastructure design planning,8.35,5,0,8,Site Engineer
CSE,mechanical cad cam,7.78,3,0,7,Mechanical Engineer
CSE,construction surveying site work,6.64,3,0,7,Site Engineer
CSE,ai deep learning neural networks,9.14,4,2,7,AI Engineer
CSE,geotechnical civil engineering,9.25,5,1,6,Civil Engineer
CSE,autocad solidworks design,8.97,1,1,10,Design Engineer
CSE,aws docker kubernetes cloud,7.58,5,1,10,DevOps Engineer
CSE,structure planning autocad,9.11,5,2,9,Civil Engineer
CSE,cyber security linux networking,6.72,2,1,7,Security Analyst
CSE,aws docker kubernetes cloud,7.46,5,2,9,DevOps Engineer
CSE,java spring boot microservices,9.45,2,1,6,Software Engineer
CSE,signal processing electronics,9.07,1,2,6,Embedded Engineer
CSE,django python sql backend,7.28,4,2,9,Backend Developer
CSE,construction surveying site work,8.93,5,2,6,Site Engineer
CSE,infrastructure design planning,9.04,4,0,7,Site Engineer
CSE,embedded c microcontrollers,9.22,3,1,8,Embedded Engineer
CSE,structure planning autocad,9.37,4,0,6,Civil Engineer
CSE,thermal systems manufacturing,8.75,4,2,7,Mechanical Engineer
CSE,signal processing electronics,9.13,3,0,9,Embedded Engineer
CSE,robotics automation design,6.89,1,1,10,Design Engineer
CSE,html css javascript react,7.74,2,1,6,Frontend Developer
CSE,infrastructure design planning,7.98,4,1,6,Site Engineer
CSE,python flask apis backend,9.01,2,0,6,Backend Developer
CSE,signal processing electronics,7.31,2,1,10,Embedded Engineer
CSE,ai deep learning neural networks,6.86,3,2,7,AI Engineer
CSE,thermal systems manufacturing,6.82,3,0,9,Mechanical Engineer
CSE,aws docker kubernetes cloud,8.73,1,0,7,DevOps Engineer
CSE,python machine learning ai data analysis,7.42,3,1,8,Data Scientist
CSE,ai deep learning neural networks,7.42,1,1,10,AI Engineer
CSE,infrastructure design planning,8.49,2,1,8,Site Engineer
CSE,geotechnical civil engineering,8.46,5,2,7,Civil Engineer
CSE,structure planning autocad,9.03,2,1,6,Civil Engineer
CSE,construction surveying site work,8.12,1,1,6,Site Engineer
CSE,robotics automation design,7.81,2,2,10,Design Engineer
CSE,autocad solidworks design,6.6,2,2,7,Design Engineer
CSE,verilog vlsi design circuits,6.64,4,0,7,Hardware Engineer
CSE,flutter mobile apps firebase,8.97,2,0,8,Mobile App Developer
CSE,react node mongodb fullstack,8.79,3,2,6,Full Stack Developer
CSE,python machine learning ai data analysis,8.47,3,2,8,Data Scientist
CSE,python machine learning ai data analysis,6.86,1,0,8,Data Scientist
CSE,infrastructure design planning,9.14,3,1,8,Site Engineer
CSE,flutter mobile apps firebase,7.64,5,2,9,Mobile App Developer
CSE,autocad solidworks design,8.22,2,2,10,Design Engineer
CSE,autocad solidworks design,7.89,5,1,10,Design Engineer
CSE,autocad solidworks design,6.51,5,2,10,Design Engineer
CSE,thermal systems manufacturing,6.53,2,2,8,Mechanical Engineer
CSE,ai deep learning neural networks,8.64,4,1,9,AI Engineer
CSE,thermal systems manufacturing,8.09,1,0,9,Mechanical Engineer
CSE,construction surveying site work,9.34,2,0,8,Site Engineer
CSE,geotechnical civil engineering,6.83,2,0,7,Civil Engineer
CSE,nodejs express mongodb api,7.16,3,2,10,Backend Developer
CSE,aws docker kubernetes cloud,7.89,4,2,6,DevOps Engineer
CSE,embedded c microcontrollers,9.05,2,0,6,Embedded Engineer
CSE,thermal systems manufacturing,8.7,3,1,7,Mechanical Engineer
CSE,python machine learning ai data analysis,7.75,2,1,9,Data Scientist
CSE,structure planning autocad,7.64,5,0,8,Civil Engineer
CSE,geotechnical civil engineering,7.38,4,1,7,Civil Engineer
CSE,iot sensors arduino embedded,8.28,4,2,6,IoT Engineer
CSE,infrastructure design planning,7.0,2,0,8,Site Engineer
CSE,ai deep learning neural networks,6.85,5,1,7,AI Engineer
CSE,robotics automation design,8.16,5,1,6,Design Engineer
CSE,html css javascript react,8.84,2,0,10,Frontend Developer
CSE,nodejs express mongodb api,8.22,5,0,8,Backend Developer
CSE,thermal systems manufacturing,7.26,4,2,9,Mechanical Engineer
CSE,python flask apis backend,7.52,1,0,10,Backend Developer
CSE,html css javascript react,9.38,4,1,6,Frontend Developer
CSE,embedded c microcontrollers,7.94,5,0,6,Embedded Engineer
CSE,python flask apis backend,7.77,1,1,10,Backend Developer
CSE,verilog vlsi design circuits,9.37,4,2,8,Hardware Engineer
CSE,thermal systems manufacturing,7.44,5,2,10,Mechanical Engineer
CSE,mechanical cad cam,9.11,5,1,10,Mechanical Engineer
CSE,robotics automation design,7.83,3,0,8,Design Engineer
CSE,robotics automation design,7.59,2,1,8,Design Engineer
CSE,python flask apis backend,7.67,1,1,8,Backend Developer
CSE,html css javascript react,8.34,4,1,8,Frontend Developer
CSE,structure planning autocad,9.28,1,0,9,Civil Engineer
CSE,aws docker kubernetes cloud,7.32,2,1,9,DevOps Engineer
CSE,ai deep learning neural networks,8.16,3,1,9,AI Engineer
CSE,infrastructure design planning,9.11,1,2,9,Site Engineer
CSE,mechanical cad cam,8.58,1,1,9,Mechanical Engineer
CSE,iot sensors arduino embedded,7.79,3,2,9,IoT Engineer
CSE,thermal systems manufacturing,6.76,1,1,9,Mechanical Engineer
CSE,nodejs express mongodb api,6.56,5,2,10,Backend Developer
CSE,python flask apis backend,8.85,2,0,10,Backend Developer
CSE,ai deep learning neural networks,8.58,2,0,6,AI Engineer
CSE,infrastructure design planning,7.71,1,1,9,Site Engineer
CSE,django python sql backend,7.95,1,2,7,Backend Developer
CSE,mechanical cad cam,6.63,5,0,6,Mechanical Engineer
CSE,infrastructure design planning,7.86,3,2,7,Site Engineer
CSE,mechanical cad cam,7.88,5,0,7,Mechanical Engineer
CSE,thermal systems manufacturing,7.26,5,0,6,Mechanical Engineer
CSE,java spring boot microservices,8.27,1,2,10,Software Engineer
CSE,thermal systems manufacturing,7.71,5,2,7,Mechanical Engineer
CSE,flutter mobile apps firebase,6.57,1,0,9,Mobile App Developer
CSE,python machine learning ai data analysis,6.85,2,2,9,Data Scientist
CSE,thermal systems manufacturing,8.93,5,1,6,Mechanical Engineer
CSE,html css javascript react,6.94,2,0,7,Frontend Developer
CSE,django python sql backend,7.74,3,1,10,Backend Developer
CSE,construction surveying site work,8.85,2,0,8,Site Engineer
CSE,django python sql backend,7.84,5,1,9,Backend Developer
CSE,cyber security linux networking,7.14,3,0,8,Security Analyst
CSE,embedded c microcontrollers,7.22,3,0,9,Embedded Engineer
CSE,robotics automation design,8.66,5,1,6,Design Engineer
CSE,autocad solidworks design,7.88,5,2,7,Design Engineer
CSE,robotics automation design,9.18,2,1,8,Design Engineer
CSE,aws docker kubernetes cloud,7.98,5,2,7,DevOps Engineer
CSE,cyber security linux networking,8.33,1,2,9,Security Analyst
CSE,construction surveying site work,7.9,2,2,7,Site Engineer
CSE,django python sql backend,8.19,1,1,9,Backend Developer
CSE,robotics automation design,8.06,3,1,8,Design Engineer
CSE,geotechnical civil engineering,7.2,4,2,7,Civil Engineer
CSE,django python sql backend,9.35,3,1,7,Backend Developer
CSE,geotechnical civil engineering,8.54,2,2,7,Civil Engineer
CSE,nodejs express mongodb api,8.96,1,2,6,Backend Developer
CSE,verilog vlsi design circuits,7.68,4,2,6,Hardware Engineer
CSE,java spring boot microservices,8.12,1,0,8,Software Engineer
CSE,construction surveying site work,8.51,5,1,10,Site Engineer
CSE,robotics automation design,7.16,2,0,10,Design Engineer
CSE,embedded c microcontrollers,7.94,5,2,8,Embedded Engineer
CSE,nodejs express mongodb api,9.33,4,2,7,Backend Developer
CSE,ai deep learning neural networks,8.48,1,2,6,AI Engineer
CSE,structure planning autocad,9.23,2,0,7,Civil Engineer
CSE,nodejs express mongodb api,9.32,4,0,10,Backend Developer
CSE,thermal systems manufacturing,7.0,4,1,10,Mechanical Engineer
CSE,thermal systems manufacturing,8.57,1,0,10,Mechanical Engineer
CSE,infrastructure design planning,8.43,4,1,10,Site Engineer
CSE,python flask apis backend,6.72,5,0,7,Backend Developer
CSE,autocad solidworks design,8.86,5,0,10,Design Engineer
CSE,nodejs express mongodb api,8.29,1,2,8,Backend Developer
CSE,embedded c microcontrollers,7.02,3,1,9,Embedded Engineer
CSE,ai deep learning neural networks,7.69,5,2,10,AI Engineer
CSE,python flask apis backend,7.61,3,0,10,Backend Developer
CSE,flutter mobile apps firebase,7.83,4,2,10,Mobile App Developer
CSE,react node mongodb fullstack,6.59,2,0,6,Full Stack Developer
